gene_id,P1-1,P1-4,P2-1,P2-4,P3-1,P3-4,P4-1,P4-4,P5-1,P5-4
MSTRG.26655|MT-TI,219,152,111,101,643,782,269,300,129,114
MSTRG.26656|MT-TQ,359,203,287,209,1564,1829,560,835,324,328
MSTRG.26657|MT-TM,752,283,449,366,1730,1958,1176,1254,747,670
MSTRG.26658|MT-ND2,228278,203407,185151,202232,215327,292280,283152,301221,246643,270372
MSTRG.2666|DHTKD1,547,371,366,314,486,539,489,443,340,348
MSTRG.26660|MT-TW,62,45,51,33,70,77,55,60,56,61
MSTRG.26661|MT-TA,773,772,695,697,744,903,826,948,599,865
MSTRG.26662|MT-TN,3065,2884,2794,2834,2848,3449,3309,3751,2384,3504
MSTRG.26663|MT-TC|MT-TY,10264,10658,5152,10385,7667,9269,11058,10841,7252,10255
MSTRG.26664|MT-CO1,551415,558438,612949,680592,678290,840206,737607,708540,516907,586927
MSTRG.26665|MT-TS1,3662,3811,4369,4075,4631,5308,3724,4719,3485,3719
MSTRG.26666|MT-TD,161,120,227,159,259,295,356,413,179,115
MSTRG.26667|MT-CO2,257289,232430,208878,250557,286052,391918,191373,193010,271656,320066
MSTRG.26668|MT-TK,51,32,40,40,78,77,43,48,87,75
MSTRG.26669|MT-ATP6|MT-ATP8|MT-CO3,126386,247693,432356,521604,273078,301619,389048,392536,568770,704178
MSTRG.2667|RNU6-88P,0,0,0,0,0,1,1,0,0,0
MSTRG.26670|MT-TG,56,95,168,186,123,115,96,123,257,211
MSTRG.26671|MT-ND3,12641,27413,45934,53532,20756,20708,40676,44069,46378,52835
MSTRG.26672|MT-TR,12,27,54,59,28,27,62,60,108,92
MSTRG.26673|MT-ND4|MT-ND4L,152474,210165,434880,578056,317115,322042,425121,444727,266212,293301
MSTRG.26674|MT-ND6,68977,62771,46706,64007,87913,107748,40308,43651,18055,15604
MSTRG.26675|MT-TH,84,112,143,181,139,99,123,134,43,41
MSTRG.26676|MT-TS2,96,156,233,281,158,144,211,190,59,50
MSTRG.26677|MT-TL2,80,149,222,276,148,159,150,158,64,51
MSTRG.26678|MT-ND5,121041,100470,141034,191372,192279,229921,129178,131962,38688,46654
MSTRG.26679|MT-TE,4760,5025,3266,3935,4812,6304,3012,3420,828,955
MSTRG.2668|SEC61A2,55,73,54,42,56,32,64,63,53,35
MSTRG.26680|MT-CYB,258376,209064,224396,253600,231926,287321,235268,248173,176026,197060
MSTRG.26681|MT-TT,253,357,379,277,281,312,221,209,325,319
MSTRG.26682|MT-TP,183,231,250,185,175,173,179,167,199,172
MSTRG.26684|PLCXD1,49,122,64,62,37,43,69,62,23,16
MSTRG.26686|GTPBP6,321,443,544,390,448,446,552,464,463,500
MSTRG.26687|LINC00685,12,40,7,6,13,4,8,6,9,6
MSTRG.2669|MIR548AK,0,0,0,0,0,0,0,0,0,0
MSTRG.26691|PPP2R3B,656,1193,694,653,742,737,919,703,596,584
MSTRG.26692|RP13-465B17.4,0,0,0,0,0,0,4,0,0,0
MSTRG.26693|Metazoa_SRP,0,0,0,0,0,0,0,0,0,0
MSTRG.26694|IL3RA,49,97,49,38,37,64,57,60,42,76
MSTRG.26698|SLC25A6,603,1303,425,381,482,557,550,464,408,579
MSTRG.267|PDPN,209,216,249,200,168,166,305,313,245,162
MSTRG.2670|NUDT5,39,38,26,64,34,70,47,53,34,48
MSTRG.26700|LINC00106,13,20,1,1,9,1,4,5,12,2
MSTRG.26703|ASMTL-AS1,28,72,13,18,16,17,18,11,27,36
MSTRG.26704|ASMTL,138,312,122,98,89,88,164,114,114,112
MSTRG.26705|AKAP17A,211,362,230,189,217,235,272,245,201,236
MSTRG.26706|DHRSX|ZBED1,384,247,617,300,810,310,250,218,362,921
MSTRG.26709|DHRSX-IT1,0,2,4,4,1,0,1,2,2,2
MSTRG.2671|CDC123,262,334,173,183,228,228,260,266,213,212
MSTRG.26710|CD99,534,1695,545,414,465,601,672,442,517,822
MSTRG.26712|XG,18,147,43,9,6,22,16,15,8,30
MXRA5,51,857,101,67,62,379,107,111,46,354
MSTRG.26714|PUDP,223,213,136,126,164,195,182,215,119,147
MSTRG.26715|RP11-483M24.2,0,0,0,0,0,0,0,0,0,0
MSTRG.26716|MIR4767,0,0,0,0,0,0,0,0,0,0
MSTRG.26717|STS,114,222,51,80,81,104,108,121,49,99
MSTRG.26718|PNPLA4,400,280,288,302,348,341,424,380,295,327
MSTRG.26719|ANOS1,159,150,244,151,201,182,213,195,168,140
MSTRG.2672|RP11-186N15.3,0,3,2,5,3,0,0,4,3,6
MSTRG.26720|TBL1X,68,140,89,66,67,82,71,73,52,67
MSTRG.26721|WWC3,171,268,135,115,182,229,184,150,150,217
MSTRG.26722|WWC3-AS1,0,0,0,0,0,0,0,0,0,0
MSTRG.26723|Y_RNA,0,0,0,0,0,0,0,0,0,0
MSTRG.26724|CLCN4,780,505,713,700,1062,783,864,1079,888,694
MSTRG.26725|AC003666.1,0,0,0,0,0,0,0,0,0,0
MSTRG.26726|HCCS,378,244,198,210,341,272,448,413,323,311
MSTRG.26727|Y_RNA,0,0,0,0,0,0,0,0,0,0
MSTRG.26728|ARHGAP6|uc_338,84,137,221,171,209,195,248,234,216,220
MSTRG.26729|RP1-27C22.1,0,0,0,0,0,0,0,0,0,0
MSTRG.2673|CAMK1D,39,123,37,21,15,37,35,29,20,70
MSTRG.26730|AMELX,0,0,0,0,0,0,0,0,0,0
MSTRG.26731|MIR548AX,0,0,0,0,0,0,0,0,0,0
MSTRG.26732|AC002366.3,0,0,0,0,0,0,0,0,0,0
MSTRG.26733|AC002366.1,0,0,0,0,0,0,0,0,0,0
MSTRG.26735|MSL3,277,330,267,269,356,304,373,317,279,231
MSTRG.26736|TMSB4X,1151,3166,855,696,893,1436,1348,1361,756,1982
MSTRG.26737|RP11-1L9.1,0,24,0,0,0,0,0,0,0,0
MSTRG.26738|GPX1P1,45,69,43,40,47,51,55,46,47,42
MSTRG.26739|TCEANC,26,43,19,35,19,31,33,34,37,25
MSTRG.2674|SNORD45,0,0,0,0,0,0,0,0,0,0
MSTRG.26740|RAB9A,113,127,82,79,114,49,107,74,93,88
MSTRG.26741|TRAPPC2,52,76,56,36,59,39,66,39,22,44
MSTRG.26742|OFD1,91,202,69,65,100,108,104,114,78,76
MSTRG.26743|GEMIN8,50,73,43,21,18,26,23,17,22,25
MSTRG.26744|GS1-257G1.1,13,21,16,18,16,21,21,22,24,21
MSTRG.26745|MOSPD2,36,56,53,37,41,40,46,24,35,33
MSTRG.26747|ASB11,1237,529,1036,902,1089,793,1351,1393,1308,1035
MSTRG.26748|FIGF,75,82,96,51,67,76,80,66,59,46
MSTRG.2675|RNU6ATAC39P,0,0,0,0,0,0,0,0,0,0
MSTRG.26750|PIR,58,42,38,30,55,38,49,44,36,37
MSTRG.26751|BMX,7,20,0,0,21,0,10,0,0,5
MSTRG.26752|TMEM27,0,0,0,0,0,0,0,0,0,0
MSTRG.26753|GS1-594A7.5,0,0,0,0,0,0,0,0,0,0
MSTRG.26755|CA5B|CA5BP1,77,85,77,49,61,68,80,60,85,70
MSTRG.26757|AC112497.1,3,9,5,22,3,1,1,7,6,6
MSTRG.26758|AC112497.2|SNORA7,0,0,0,0,0,0,0,0,0,0
MSTRG.26759|INE2,0,0,0,0,0,0,11,9,0,0
MSTRG.2676|MIR4480,0,0,0,0,0,0,0,0,0,0
MSTRG.26760|ZRSR2,79,105,75,54,66,61,104,96,54,54
MSTRG.26761|AP1S2,818,824,678,642,991,783,996,948,938,789
MSTRG.26762|CTPS2,51,83,61,55,46,76,72,67,44,48
MSTRG.26763|MIR548AM,0,0,0,0,0,0,0,0,0,0
MSTRG.26764|S100G,0,0,0,0,0,0,0,0,0,0
MSTRG.26765|SYAP1,268,316,224,180,220,224,262,257,207,226
MSTRG.26766|TXLNG,74,113,74,75,72,81,85,88,67,82
MSTRG.26767|RPL12P49,0,0,0,0,0,0,0,0,0,0
MSTRG.26768|RBBP7,595,955,556,564,614,567,759,681,510,508
MSTRG.26769|SCML1,286,258,227,200,267,202,314,337,226,236
MSTRG.2677|MIR548Q,0,0,0,0,0,0,0,0,0,0
MSTRG.26773|RAI2,77,106,86,62,60,91,113,101,110,103
MSTRG.26774|PHKA2-AS1,0,2,0,0,0,0,0,1,0,0
MSTRG.26775|PHKA2,239,269,193,165,320,266,228,253,186,204
MSTRG.26776|RN7SL48P,0,0,0,0,0,0,0,0,0,0
MSTRG.26777|PDHA1,2895,2498,1711,2072,2529,2895,2819,2535,1940,2479
MSTRG.26778|MAP3K15,0,0,0,0,0,0,0,4,0,0
MSTRG.26779|Y_RNA,0,0,0,0,0,0,0,0,0,0
MSTRG.2678|CCDC3,50,646,254,163,96,96,131,110,56,94
MSTRG.26780|EIF5P2,0,0,0,0,0,0,0,0,0,0
MSTRG.26781|SH3KBP1,184,217,92,121,154,204,171,188,116,205
MSTRG.26782|AL732325.1,0,0,0,0,0,0,0,0,0,0
MSTRG.26783|CXorf23,94,90,99,81,63,101,124,108,62,64
MSTRG.26784|EIF1AX,686,727,629,606,583,441,794,751,600,575
MSTRG.26785|snoU2-30,0,0,0,0,0,0,0,0,0,0
MSTRG.26786|snoU2_19,0,0,0,0,0,0,0,0,0,0
MSTRG.26787|EIF1AX-AS1,0,0,0,0,0,0,0,0,0,0
MSTRG.26788|RPS6KA3,1260,1102,1256,1480,1445,1479,1949,1863,1516,1152
MSTRG.26789|CNKSR2,109,134,76,57,142,53,87,102,88,123
MSTRG.2679|RNA5SP300,0,0,0,0,0,0,0,0,1,0
MSTRG.26790|RARRES2P3,0,0,0,0,0,0,0,0,0,0
MSTRG.26791|AL928874.1,0,0,0,0,0,0,0,0,0,0
MSTRG.26792|KLHL34,471,359,260,184,555,313,337,277,325,393
MSTRG.26794|SMPX,3217,5018,2052,2209,3018,2534,4126,4026,2368,2357
MSTRG.26795|MBTPS2|YY2|Y_RNA,144,123,100,127,112,106,193,167,123,121
MSTRG.26796|LL0XNC01-138C3.2,0,0,0,0,0,0,0,0,0,0
MSTRG.26797|SMS,146,383,168,153,158,171,199,198,174,160
MSTRG.26798|PTCHD1-AS,0,0,0,2,0,1,0,0,0,1
MSTRG.26799|ZNF645,0,0,0,0,0,0,0,0,0,0
MSTRG.268|PRDM2,246,400,374,389,432,375,163,163,446,434
MSTRG.2680|RPL5P25,0,0,1,0,0,0,0,0,0,0
MSTRG.26800|RP11-494I9.2,0,0,0,0,0,0,0,0,0,0
MSTRG.26801|METTL15P3,0,0,0,0,0,0,0,0,0,0
MSTRG.26802|RNU6-266P,0,0,0,0,0,0,0,0,0,0
MSTRG.26803|RP11-494I9.1,0,0,0,0,0,0,0,0,0,0
MSTRG.26804|AC092832.1,0,0,0,0,0,0,0,0,0,0
MSTRG.26805|GS1-433O24.1,0,0,0,0,0,0,0,0,0,0
MSTRG.26806|AC004470.1,0,0,0,0,0,0,0,0,0,0
MSTRG.26807|DDX53,0,2,0,0,0,0,0,0,0,0
MSTRG.26808|FAM3C2,20,36,22,15,12,20,21,22,22,19
MSTRG.26809|AC004673.1,0,0,0,0,0,0,0,0,0,0
MSTRG.2681|OPTN,5771,3100,5654,4596,4797,4495,6656,6232,5271,5332
MSTRG.26810|PDCL2P1,0,0,0,0,0,0,0,0,0,0
MSTRG.26811|PRDX4,122,241,110,90,129,101,142,114,110,163
MSTRG.26813|ACOT9,333,400,157,191,250,168,195,247,259,230
MSTRG.26814|AC131011.1,0,0,1,0,0,0,0,0,0,0
MSTRG.26815|SAT1,250,582,186,175,191,285,312,272,241,429
MSTRG.26816|APOO,259,195,150,168,191,190,214,192,177,207
MSTRG.26817|RPL9P7,231,381,216,178,175,178,302,294,215,231
MSTRG.26818|CXorf58,2,0,0,0,0,0,0,0,0,0
MSTRG.26819|EIF2S3,709,916,565,478,577,581,671,627,466,375
MSTRG.2682|SNRPGP5,1,0,0,0,0,0,0,0,0,0
MSTRG.26821|ZFX-AS1,0,0,0,0,0,0,0,0,0,0
MSTRG.26822|ZFX,199,255,284,223,283,251,359,364,120,213
MSTRG.26823|GS1-184P14.2,40,45,48,52,65,83,35,36,53,61
MSTRG.26824|POLA1,86,110,115,75,73,78,101,102,83,79
MSTRG.26825|AC004655.1,0,0,0,0,0,0,0,0,0,0
MSTRG.26826|SCARNA23,0,0,0,0,0,0,0,0,0,0
MSTRG.26827|EEF1B2P3,79,103,76,76,61,62,113,57,78,93
MSTRG.26828|ARX,139,197,113,112,153,138,143,132,132,86
MSTRG.26829|RP11-298C3.2,13,16,8,4,9,5,10,11,5,7
MSTRG.2683|RP11-730A19.9,11,3,14,11,12,5,8,6,13,12
MSTRG.26831|GS1-309P15.3,6,5,6,5,3,3,4,6,4,2
MSTRG.26832|GK,33,63,25,38,36,24,31,32,20,24
MSTRG.26833|GK-IT1,0,0,0,0,0,0,0,0,0,0
MSTRG.26834|RP11-242C19.2,2,2,0,2,0,0,4,5,0,0
MSTRG.26835|GK-AS1,0,0,0,0,0,0,0,0,0,0
MSTRG.26836|TAB3,200,182,209,212,252,226,286,303,192,179
MSTRG.26837|TAB3-AS1,0,0,0,0,0,0,0,0,0,0
MSTRG.26838|TAB3-AS2,0,0,0,0,0,0,0,0,0,0
MSTRG.26839|DMD,2426,2210,2551,2032,2237,1872,2285,2293,2313,1671
MSTRG.2684|RP11-730A19.5,2,0,2,2,3,3,4,4,2,2
MSTRG.26840|RNU6-894P,1,0,0,0,0,0,0,0,0,0
MSTRG.26841|RNA5SP501,0,0,0,0,0,0,0,0,0,0
MSTRG.26842|NPM1P8,0,0,0,0,0,0,2,0,0,0
MSTRG.26843|MIR3915,0,0,0,0,0,0,0,0,0,0
MSTRG.26844|MIR548F5,0,0,0,0,0,0,0,0,0,0
MSTRG.26845|DMD-AS3,0,0,0,0,0,0,0,0,0,0
MSTRG.26846|TBCAP1,25,46,13,16,15,12,21,17,17,16
MSTRG.26847|TMEM47,328,365,266,276,454,324,395,352,331,365
MSTRG.26848|PRRG1|RP11-357K9.2|RP5-972B16.2|TSPAN7,1645,1669,1348,1023,1524,1146,1330,1299,1222,974
MSTRG.26849|FTH1P19,5,0,1,5,8,5,8,7,5,2
MSTRG.2685|BTBD7P1,0,0,0,0,0,1,0,0,1,0
MSTRG.26850|FTH1P27,0,0,0,0,1,2,0,0,0,0
MSTRG.26851|FAM47DP,0,0,0,0,0,0,0,0,0,0
MSTRG.26852|LANCL3,6,12,8,5,10,2,5,8,5,3
MSTRG.26853|XK,87,81,77,104,96,67,147,148,51,44
MSTRG.26854|CYBB,72,156,51,41,56,72,68,61,43,81
MSTRG.26855|DYNLT3,92,164,98,63,95,20,107,71,82,124
MSTRG.26856|RNU6-49P,0,0,0,0,0,0,0,0,0,0
MSTRG.26857|AL121578.2,0,0,0,0,0,0,0,0,0,0
MSTRG.26858|AL121578.5,0,0,0,0,0,0,0,0,0,0
MSTRG.26859|HYPM,0,0,0,0,0,0,0,0,0,0
MSTRG.26860|AL121578.7,0,0,0,0,0,0,0,0,0,0
MSTRG.26861|SYTL5,0,2,0,2,0,0,0,0,0,0
MSTRG.26862|MIR548AJ2,0,0,0,0,0,0,0,0,0,0
MSTRG.26863|SRPX,37,182,18,22,29,42,18,29,21,73
MSTRG.26864|RP13-43E11.1,2,0,0,0,0,0,0,0,0,0
MSTRG.26865|RPGR,45,72,59,38,31,49,52,55,32,60
MSTRG.26866|SNORA31,0,0,0,0,0,0,0,0,0,0
MSTRG.26867|OTC,0,0,0,0,0,0,0,0,0,0
MSTRG.26868|TDGF1P1,0,0,0,0,0,0,0,0,0,0
MSTRG.26869|AF241726.2,0,0,0,0,0,0,0,0,0,0
MSTRG.2687|RP11-730A19.7,0,0,0,0,0,0,0,2,0,0
MSTRG.26870|FTLP16,0,0,0,0,0,0,0,0,0,0
MSTRG.26871|UBTFL11,0,0,0,0,0,0,0,0,0,0
MSTRG.26872|RNU7-7P,0,0,0,0,0,0,0,0,0,0
MSTRG.26873|MID1IP1,683,760,959,918,830,678,858,596,861,980
MSTRG.26874|MID1IP1-AS1,7,0,10,6,7,0,10,11,0,5
MSTRG.26876|GAPDHP1,187,84,161,130,170,106,211,198,162,187
MSTRG.26877|BCOR,177,358,277,215,249,295,315,307,212,220
MSTRG.26878|ATP6AP2,168,422,159,129,141,177,219,196,128,223
MSTRG.26879|MED14,815,872,986,915,833,912,1264,1149,1039,716
MSTRG.2688|RNU6-6P,2,1,1,1,2,2,1,0,1,1
MSTRG.26880|MED14OS,6,15,7,0,13,17,19,8,19,13
MSTRG.26881|RPS2P55,140,350,180,176,151,129,222,164,164,164
MSTRG.26882|RP5-1172N10.4|USP9X,1447,1286,1313,1252,1325,1408,1702,1719,1447,1253
MSTRG.26883|DDX3X,1298,617,1490,822,1218,1091,1695,1646,1471,1502
MSTRG.26884|RN7SL15P,0,0,0,0,0,0,0,0,0,0
MSTRG.26885|CASK,78,127,70,49,72,62,77,79,72,58
MSTRG.26886|CASK-AS1,0,0,0,0,0,0,0,0,0,0
MSTRG.26887|RNU6-1321P,0,0,0,0,0,0,0,0,0,0
MSTRG.26888|RP11-204C16.4,13,21,13,15,10,19,14,12,13,23
MSTRG.26889|RN7SL144P,0,0,0,0,0,0,0,0,0,0
MSTRG.26890|GPR34,23,18,9,6,14,33,10,15,7,7
MSTRG.26891|GPR82,0,0,0,0,0,0,0,0,0,0
MSTRG.26892|RP5-1174J21.2,0,0,0,0,0,0,0,0,0,0
MSTRG.26893|RP5-1174J21.1,0,1,0,0,0,0,0,0,0,0
MSTRG.26894|RNU6-202P,0,0,0,0,0,0,0,0,0,0
MSTRG.26895|MAOA,764,457,658,665,69,78,1029,850,55,34
MSTRG.26896|MAOB,1005,540,1006,978,1177,824,1135,1042,1053,963
MSTRG.26897|FUNDC1,121,103,76,90,79,78,113,83,63,81
MSTRG.26898|RPSAP61,25,35,23,16,16,15,28,26,27,25
MSTRG.26899|KDM6A,92,168,126,113,126,117,157,144,112,138
MSTRG.269|EFHD2,40,163,51,32,30,63,42,40,32,103
MSTRG.2690|PHYH,2115,2428,1773,1621,1725,1839,4287,3976,2461,2333
MSTRG.26900|AL138744.1,0,0,0,0,0,0,0,0,0,0
MSTRG.26901|CXorf36,175,250,187,141,226,335,305,280,154,190
MSTRG.26902|RP11-342D14.1,0,0,0,0,0,0,0,0,0,0
MSTRG.26903|MIR222HG,2,0,6,4,4,10,5,13,15,33
MSTRG.26904|MIR221,1,1,0,0,0,0,0,0,0,2
MSTRG.26905|MIR222,0,0,0,0,0,0,0,0,0,0
MSTRG.26906|RP6-99M1.3,0,0,0,0,0,0,0,0,0,0
MSTRG.26907|GAPDHP65,16,8,17,10,17,7,36,24,19,24
MSTRG.26908|KRBOX4,38,81,40,35,39,53,47,73,25,48
MSTRG.26909|RP11-75A9.3,0,0,0,0,0,0,4,2,0,0
MSTRG.2691|SEPHS1,231,262,237,184,228,209,311,297,186,178
MSTRG.26910|CHST7,25,36,10,12,16,16,18,13,12,22
MSTRG.26911|RGN,75,55,49,68,56,50,101,91,48,81
MSTRG.26912|RNU6-1189P,2,4,0,0,0,0,3,6,0,0
MSTRG.26913|NDUFB11,1083,997,969,921,939,844,1278,991,923,1079
MSTRG.26914|RBM10,244,365,191,157,216,205,242,227,207,212
MSTRG.26915|CTD-2522E6.4,0,0,0,0,2,0,0,0,0,0
MSTRG.26916|UBA1,2265,3025,1726,1440,1974,1943,2262,1895,1830,1807
MSTRG.26917|INE1,15,17,4,3,7,8,10,6,14,20
MSTRG.26918|CDK16,914,1108,1172,972,1498,1307,1637,1485,1351,1366
MSTRG.26919|USP11,255,557,251,154,195,202,245,249,216,196
MSTRG.2692|BEND7,102,87,162,126,163,168,189,196,124,80
MSTRG.26920|ZNF41,46,195,218,57,328,305,369,381,270,197
MSTRG.26921|Metazoa_SRP,0,0,0,0,0,0,0,0,0,0
MSTRG.26922|LINC01560,27,45,13,9,26,10,30,32,24,19
MSTRG.26925|ARAF,914,781,795,675,952,855,1103,924,792,716
MSTRG.26926|SYN1,4,17,0,5,3,0,4,0,0,6
MSTRG.26927|Z84466.1,0,0,0,0,0,0,0,0,0,0
MSTRG.26928|TIMP1,116,565,73,51,96,160,77,96,73,225
MSTRG.26929|MIR4769,0,0,0,0,0,0,0,0,0,0
MSTRG.2693|Y_RNA,0,0,0,0,0,0,0,0,0,0
MSTRG.26930|CFP,3,28,5,0,3,6,9,0,11,19
MSTRG.26931|ELK1,113,336,143,120,137,201,175,130,161,157
MSTRG.26932|UXT,171,263,156,132,162,159,207,175,155,159
MSTRG.26933|UXT-AS1,0,0,0,0,0,2,0,0,2,1
MSTRG.26934|FTSJ1,64,144,68,54,88,126,144,137,95,83
MSTRG.26935|PORCN,32,44,41,19,9,23,38,29,34,35
MSTRG.26936|EBP,37,66,30,32,29,21,66,65,41,25
MSTRG.26937|Metazoa_SRP,0,0,1,0,0,0,0,0,0,0
MSTRG.26938|TBC1D25,67,132,140,81,80,83,119,126,92,68
MSTRG.26939|RP11-1148L6.9,0,2,0,0,0,0,0,0,0,0
MSTRG.2694|RP11-214D15.2,0,0,0,0,0,0,0,0,0,0
MSTRG.26940|RBM3,537,1066,650,550,383,496,812,603,445,598
MSTRG.26941|RP11-1148L6.5,4,10,3,0,0,7,9,8,5,7
MSTRG.26942|RP11-1148L6.8,7,19,11,8,6,11,15,16,3,6
MSTRG.26943|WDR13,496,656,417,380,486,511,574,494,395,502
MSTRG.26944|AC115617.2|RNU6-29P,23,22,13,16,25,25,26,19,16,23
MSTRG.26945|HDAC6,419,611,442,326,369,321,445,338,371,335
MSTRG.26946|TIMM17B,321,348,265,192,303,227,356,237,256,279
MSTRG.26947|PQBP1,205,367,195,149,199,171,223,192,178,151
MSTRG.26948|SLC35A2,53,22,32,25,53,44,56,46,35,37
MSTRG.26949|OTUD5,209,256,212,129,233,229,296,193,187,195
MSTRG.2695|PRPF18|RP11-295P9.13|RP11-295P9.3,224,318,216,160,140,150,235,235,150,199
MSTRG.26950|LL0XNC01-36H8.1,2,1,4,0,0,6,4,4,1,3
MSTRG.26951|GRIPAP1,229,395,233,139,203,200,254,204,182,206
MSTRG.26952|TFE3,183,372,187,131,197,208,247,194,209,251
MSTRG.26953|PRAF2|WDR45,349,510,312,258,416,413,429,352,349,389
MSTRG.26954|RNU4-52P,0,0,0,0,0,1,0,0,0,0
MSTRG.26955|GPKOW,177,253,156,152,165,138,221,178,179,166
MSTRG.26956|PLP2,183,519,239,177,95,61,205,181,194,216
MSTRG.26957|PRICKLE3,72,85,80,53,87,85,101,87,73,84
MSTRG.26958|HSPB1P2,83,139,41,33,71,37,63,36,54,63
MSTRG.26959|CCDC22,122,211,119,82,112,87,135,125,138,84
MSTRG.2696|RP11-295P9.2,2,3,2,0,0,0,0,0,0,0
MSTRG.26960|FOXP3,0,3,0,0,0,0,0,0,0,0
MSTRG.26961|PPP1R3F,187,197,165,101,214,195,218,201,152,168
MSTRG.26962|LL0XNC01-7P3.1,15,22,8,7,9,11,12,10,19,11
MSTRG.26963|VDAC1P2,23,11,12,16,11,12,16,13,12,16
MSTRG.26965|CLCN5,90,189,120,78,154,30,175,165,142,115
MSTRG.26966|RNU6-421P,0,0,0,0,0,0,0,0,0,0
MSTRG.26967|MIR532,0,0,0,0,0,0,0,0,0,0
MSTRG.26968|MIR188,0,0,0,0,0,0,0,0,0,0
MSTRG.26969|AC231645.1,0,0,0,0,0,0,0,0,0,0
MSTRG.2697|FRMD4A,98,209,120,84,152,183,100,105,120,131
MSTRG.26970|MIR500A,0,0,0,0,0,0,0,0,0,0
MSTRG.26971|MIR362,0,0,0,0,0,0,0,0,0,0
MSTRG.26972|MIR501,0,0,0,0,0,0,0,0,0,0
MSTRG.26973|MIR500B,0,0,0,0,0,0,0,0,0,0
MSTRG.26974|MIR660,0,0,0,0,0,0,0,0,0,0
MSTRG.26975|MIR502,0,0,0,0,0,0,0,0,0,0
MSTRG.26978|GSPT2,76,111,76,66,50,76,87,76,62,58
MSTRG.26979|MAGED1,436,1323,416,315,471,436,511,446,411,421
MSTRG.2698|RP11-295P9.12,2,1,0,0,2,0,3,2,0,0
MSTRG.26980|RP11-22B10.3,0,0,0,0,0,0,0,0,0,0
MSTRG.26981|RNU6-504P,0,0,0,0,0,0,0,0,0,0
MSTRG.26982|FAM156B,60,139,83,52,68,44,94,90,46,66
MSTRG.26983|FAM156A,90,164,85,70,75,68,101,64,66,72
MSTRG.26984|TSPYL2,184,408,254,187,168,182,186,270,122,225
MSTRG.26985|RP11-236P24.3,0,0,0,0,0,0,0,0,0,0
MSTRG.26986|KANTR,2,3,0,0,3,0,0,0,0,0
MSTRG.26987|RP11-236P24.1,0,0,0,0,0,0,0,0,0,0
MSTRG.26988|ACTG1P10|AL139396.1,8,4,18,4,1,10,12,7,8,7
MSTRG.26989|RP11-258C19.4,2,6,5,3,1,2,6,3,4,2
MSTRG.2699|AL157392.1,0,0,0,0,0,0,0,0,0,0
MSTRG.26990|RP11-258C19.7,94,242,82,77,62,70,99,114,70,56
MSTRG.26991|KDM5C,475,624,617,461,565,555,708,633,559,535
MSTRG.26992|MIR6895,0,1,0,0,0,0,0,0,0,0
MSTRG.26993|MIR6894,1,2,2,0,1,0,0,0,2,1
MSTRG.26994|KDM5C-IT1,0,0,0,0,0,0,0,0,2,2
MSTRG.26995|IQSEC2,155,166,136,117,177,149,160,136,132,191
MSTRG.26997|SMC1A,559,578,515,456,485,437,520,540,439,421
MSTRG.26998|MIR6857,0,0,0,0,0,0,0,0,0,0
MSTRG.26999|RIBC1,3,10,3,0,0,0,0,7,5,3
MSTRG.27|OR4F16,0,0,0,0,1,0,0,0,0,0
MSTRG.270|CELA2A|CELA2B,0,0,0,0,0,0,0,0,0,0
MSTRG.2700|RP11-295P9.6,0,0,0,0,0,0,0,0,0,0
MSTRG.27000|HSD17B10,293,356,208,179,212,206,239,200,180,213
MSTRG.27001|RP3-339A18.6,1,1,2,1,0,0,1,2,0,0
MSTRG.27002|HUWE1,2138,2124,1944,1719,2026,2004,2090,1997,1755,1730
MSTRG.27003|MIR98,0,0,0,0,0,0,0,0,1,0
MSTRG.27004|MIRLET7F2,0,0,0,0,0,0,0,0,0,0
MSTRG.27005|PHF8,109,140,207,119,133,113,148,126,91,93
MSTRG.27006|AL732374.1,0,0,0,0,0,0,0,0,0,0
MSTRG.27007|FAM120C,42,82,40,24,42,40,47,43,31,52
MSTRG.27008|RP11-161N3.3,0,0,0,0,0,0,0,0,0,0
MSTRG.27009|TSR2,236,365,269,214,257,279,318,313,233,214
MSTRG.2701|RNA5SP301,0,0,0,0,0,0,0,0,0,0
MSTRG.27010|FGD1,21,72,14,14,18,16,16,22,19,16
MSTRG.27011|GNL3L,61,41,52,52,73,49,96,71,51,47
MSTRG.27015|ITIH6,9,6,13,10,5,4,11,10,12,8
MSTRG.27018|MAGED2,624,1830,606,381,520,594,647,568,488,502
MSTRG.27019|SNORA11,2,1,0,0,1,0,0,0,3,0
MSTRG.2702|RP11-353M9.1,0,0,0,0,0,0,0,0,0,0
MSTRG.27020|SNORA11|TRO,69,445,453,381,399,142,97,416,445,108
MSTRG.27021|PFKFB1,943,462,1478,1328,1397,1400,1582,1526,1291,1001
MSTRG.27022|APEX2,58,116,41,36,40,52,45,35,42,59
MSTRG.27023|ALAS2,0,0,0,0,0,0,0,0,0,0
MSTRG.27024|FAM104B,78,87,27,24,78,72,54,103,89,79
MSTRG.27025|MAGEH1,52,150,52,45,55,58,58,54,54,71
MSTRG.27026|RRAGB,117,145,100,65,89,94,107,83,86,113
MSTRG.27028|UBQLN2,380,371,355,279,379,301,400,414,322,296
MSTRG.27029|LINC01420,53,103,37,36,34,70,35,17,34,27
MSTRG.2703|NUTF2P5,0,0,0,0,0,0,0,0,0,0
